Name,Northing,Easting,Elevation,Description
3626,5016.142152,4985.919704,100.538408,TE-T-B-23
3627,5016.193294,4986.000258,100.531882,TE-T-B-1
3628,5016.188995,4986.030259,100.53999,TE-T-B-1
3629,5016.328695,4985.924772,100.532594,TE-T-B-18
3630,5016.324113,4985.942612,100.532649,TE-T-B-18
3631,5016.437736,4985.998931,100.5282,TE-T-B-21
3632,5016.32837,4986.093666,100.532507,TE-T-B-22
3633,5016.425011,4986.171551,100.545872,TE-T-B-17
3634,5016.557616,4986.102914,100.532708,TE-T-B-28
3635,5016.710516,4985.624421,100.477724,TE-T-B-27
3636,5018.325465,4984.764263,100.417906,TE-C-B-33
3637,5018.380307,4984.793996,100.424883,TE-C-B-33
3638,5018.240855,4984.67055,100.419416,TE-C-B-37
3639,5018.275981,4984.685964,100.413031,TE-C-B-37
3640,5018.164781,4984.575476,100.398746,TE-C-B-39
3641,5018.061955,4984.476813,100.402834,TE-C-B-58
3642,5017.941291,4984.344981,100.387008,TE-C-B-46
3643,5017.95731,4984.368127,100.387663,TE-C-B-46
3644,5017.848792,4984.243313,100.38018,TE-C-B-38
3645,5017.86837,4984.263213,100.38994,TE-C-B-38
3646,5018.24215,4984.892712,100.421909,TE-C-B-47
3647,5018.138931,4984.741524,100.408659,TE-C-B-31
3648,5018.182311,4984.811977,100.42328,TE-C-B-31
3649,5018.1402,4984.793964,100.469743,TE-C-B-31
3650,5018.160847,4984.764712,100.452971,TE-C-B-31
3651,5018.057079,4984.662346,100.412264,TE-C-B-48
3652,5017.955987,4984.563622,100.394815,TE-C-B-55
3653,5017.818618,4984.429728,100.391264,TE-C-B-35
3654,5017.854881,4984.463256,100.397198,TE-C-B-35
3655,5017.75804,4984.360862,100.386245,TE-C-B-60
3656,5018.128975,4984.981294,100.404587,TE-C-B-45
3657,5018.149892,4985.003853,100.411286,TE-C-B-45
3658,5018.039608,4984.883355,100.401028,TE-C-B-59
3659,5017.930869,4984.786761,100.393066,TE-C-B-51
3660,5017.810003,4984.650564,100.39603,TE-C-B-32
3661,5017.85922,4984.702183,100.397317,TE-C-B-32
3662,5017.804992,4984.691686,100.41833,TE-C-B-32
3663,5017.844652,4984.664504,100.421831,TE-C-B-32
3664,5017.715596,4984.562694,100.38042,TE-C-B-40
3665,5017.743103,4984.584585,100.388454,TE-C-B-40
3666,5017.624281,4984.456409,100.37882,TE-C-B-56
3667,5018.02862,4985.088677,100.400833,TE-C-B-34
3668,5018.047318,4985.13297,100.412633,TE-C-B-34
3669,5017.904619,4985.013406,100.402801,TE-C-B-44
3670,5017.810349,4984.896355,100.404436,TE-C-B-57
3671,5017.700369,4984.784406,100.397491,TE-C-B-49
3672,5017.722094,4984.802907,100.397032,TE-C-B-49
3673,5017.609454,4984.661838,100.391165,TE-C-B-36
3674,5017.617407,4984.688507,100.393868,TE-C-B-36
3675,5017.491996,4984.542857,100.380535,TE-C-B-42
3676,5017.493716,4984.574837,100.381545,TE-C-B-42
3677,5017.886109,4985.207629,100.40848,TE-C-B-41
3678,5017.915641,4985.237066,100.409693,TE-C-B-41
3679,5017.789216,4985.114885,100.404758,TE-C-B-43
3680,5017.693634,4985.010544,100.413815,TE-C-B-50
3681,5017.576561,4984.902996,100.410102,TE-C-B-52
3682,5017.480102,4984.806929,100.407836,TE-C-B-53
3683,5017.365285,4984.66124,100.401844,TE-C-B-54
3684,5018.34824,4984.774963,100.41993,TE-C-A5-33
3685,5018.399385,4984.787488,100.423082,TE-C-A5-33
3686,5018.252057,4984.663156,100.419938,TE-C-A5-37
3687,5018.285028,4984.678485,100.424041,TE-C-A5-37
3688,5018.178001,4984.572812,100.412199,TE-C-A5-39
3689,5018.077454,4984.458362,100.403402,TE-C-A5-58
3690,5017.93479,4984.322574,100.382812,TE-C-A5-46
3691,5017.952513,4984.351207,100.392543,TE-C-A5-46
3692,5017.852972,4984.24638,100.379779,TE-C-A5-38
3693,5017.883293,4984.269653,100.377788,TE-C-A5-38
3694,5018.2448,4984.888332,100.422021,TE-C-A5-47
3695,5018.13072,4984.738548,100.371476,TE-C-A5-31
3696,5018.204332,4984.788181,100.462137,TE-C-A5-31
3697,5018.145886,4984.789598,100.424536,TE-C-A5-31
3698,5018.173533,4984.735533,100.384651,TE-C-A5-31
3699,5018.018079,4984.624332,100.412121,TE-C-A5-48
3700,5017.93551,4984.544443,100.37645,TE-C-A5-55
3701,5017.832197,4984.439713,100.372376,TE-C-A5-35
3702,5017.854337,4984.471133,100.363144,TE-C-A5-35
3703,5017.768665,4984.351097,100.359238,TE-C-A5-60
3704,5018.14417,4984.988008,100.409066,TE-C-A5-45
3705,5018.148324,4985.014068,100.414829,TE-C-A5-45
3706,5018.0315,4984.892949,100.407221,TE-C-A5-59
3707,5017.961181,4984.713257,100.39049,TE-C-A5-51
3708,5017.857315,4984.706029,100.401408,TE-C-A5-32
3709,5017.802238,4984.65291,100.395105,TE-C-A5-32
3710,5017.807283,4984.693425,100.39343,TE-C-A5-32
3711,5017.842713,4984.644148,100.394517,TE-C-A5-32
3712,5017.696551,4984.568073,100.37974,TE-C-A5-40
3713,5017.71638,4984.576424,100.382667,TE-C-A5-40
3714,5017.613202,4984.442889,100.358693,TE-C-A5-56
3715,5018.024385,4985.112352,100.391902,TE-C-A5-34
3716,5017.988281,4985.097972,100.392552,TE-C-A5-34
3717,5017.917458,4984.98448,100.406682,TE-C-A5-44
3718,5017.783124,4984.875465,100.390621,TE-C-A5-57
3719,5017.726227,4984.766974,100.392931,TE-C-A5-49
3720,5017.706054,4984.752911,100.393947,TE-C-A5-49
3721,5017.704294,4984.713792,100.390986,TE-C-A5-36
3722,5017.671757,4984.686411,100.397858,TE-C-A5-36
3723,5017.461342,4984.560738,100.353263,TE-C-A5-42
3724,5017.472559,4984.528085,100.370801,TE-C-A5-42
3725,5017.916592,4985.228861,100.382632,TE-C-A5-41
3726,5017.888622,4985.221231,100.403039,TE-C-A5-41
3727,5017.765408,4985.077188,100.389529,TE-C-A5-43
3728,5017.681193,4985.014025,100.418903,TE-C-A5-50
3729,5017.587182,4984.907692,100.398812,TE-C-A5-52
3730,5017.498738,4984.78109,100.40483,TE-C-A5-53
3731,5017.220973,4984.525965,100.358972,TE-C-A5-54
3742,5018.398035,4984.822761,100.146309,TE_T_A10_33
3743,5018.352473,4984.793246,100.154086,TE_T_A10_33
3744,5018.245923,4984.660979,100.169119,TE_T_A10_37
3745,5018.278064,4984.669111,100.176147,TE_T_A10_37
3746,5018.179053,4984.571401,100.161449,TE_T_A10_39
3747,5018.059347,4984.439481,100.129579,TE_T_A10_58
